table,device,orientation,R1,R2,inclination_deg,effective_SC,source_pdf_page
C23,egg_crate,South-East & South-West,0.2,1.8,30,0.5285,59
C23,egg_crate,South-East & South-West,0.2,1.8,40,0.5275,59
C23,egg_crate,South-East & South-West,0.4,0.2,0,0.6979,59
C23,egg_crate,South-East & South-West,0.4,0.2,10,0.6713,59
C23,egg_crate,South-East & South-West,0.4,0.2,20,0.6510,59
C23,egg_crate,South-East & South-West,0.4,0.2,30,0.6365,59
C23,egg_crate,South-East & South-West,0.4,0.2,40,0.6285,59
C23,egg_crate,South-East & South-West,0.4,0.4,0,0.6555,59
C23,egg_crate,South-East & South-West,0.4,0.4,10,0.6334,59
C23,egg_crate,South-East & South-West,0.4,0.4,20,0.6165,59
C23,egg_crate,South-East & South-West,0.4,0.4,30,0.6044,59
C23,egg_crate,South-East & South-West,0.4,0.4,40,0.5977,59
C23,egg_crate,South-East & South-West,0.4,0.6,0,0.6193,59
C23,egg_crate,South-East & South-West,0.4,0.6,10,0.6008,59
C23,egg_crate,South-East & South-West,0.4,0.6,20,0.5868,59
C23,egg_crate,South-East & South-West,0.4,0.6,30,0.5768,59
C23,egg_crate,South-East & South-West,0.4,0.6,40,0.5713,59
C23,egg_crate,South-East & South-West,0.4,0.8,0,0.5831,59
C23,egg_crate,South-East & South-West,0.4,0.8,10,0.5683,59
C23,egg_crate,South-East & South-West,0.4,0.8,20,0.5572,59
C23,egg_crate,South-East & South-West,0.4,0.8,30,0.5492,59
C23,egg_crate,South-East & South-West,0.4,0.8,40,0.5449,59
C23,egg_crate,South-East & South-West,0.4,1.0,0,0.5469,59
C23,egg_crate,South-East & South-West,0.4,1.0,10,0.5358,59
C23,egg_crate,South-East & South-West,0.4,1.0,20,0.5275,59
C23,egg_crate,South-East & South-West,0.4,1.0,30,0.5216,59
C23,egg_crate,South-East & South-West,0.4,1.0,40,0.5185,59
C23,egg_crate,South-East & South-West,0.4,1.2,0,0.5361,59
C23,egg_crate,South-East & South-West,0.4,1.2,10,0.5263,59
C23,egg_crate,South-East & South-West,0.4,1.2,20,0.5188,59
C23,egg_crate,South-East & South-West,0.4,1.2,30,0.5135,59
C23,egg_crate,South-East & South-West,0.4,1.2,40,0.5107,59
C23,egg_crate,South-East & South-West,0.4,1.4,0,0.5286,59
C23,egg_crate,South-East & South-West,0.4,1.4,10,0.5196,59
C23,egg_crate,South-East & South-West,0.4,1.4,20,0.5127,59
C23,egg_crate,South-East & South-West,0.4,1.4,30,0.5078,59
C23,egg_crate,South-East & South-West,0.4,1.4,40,0.5053,59
C23,egg_crate,South-East & South-West,0.4,1.6,0,0.5212,59
C23,egg_crate,South-East & South-West,0.4,1.6,10,0.5129,59
C23,egg_crate,South-East & South-West,0.4,1.6,20,0.5066,59
C23,egg_crate,South-East & South-West,0.4,1.6,30,0.5022,59
C23,egg_crate,South-East & South-West,0.4,1.6,40,0.4999,59
C23,egg_crate,South-East & South-West,0.4,1.8,0,0.5137,59
C23,egg_crate,South-East & South-West,0.4,1.8,10,0.5063,59
C23,egg_crate,South-East & South-West,0.4,1.8,20,0.5005,59
C23,egg_crate,South-East & South-West,0.4,1.8,30,0.4965,59
C23,egg_crate,South-East & South-West,0.4,1.8,40,0.4944,59
C23,egg_crate,South-East & South-West,0.6,0.2,0,0.6266,59
C23,egg_crate,South-East & South-West,0.6,0.2,10,0.5923,59
C23,egg_crate,South-East & South-West,0.6,0.2,20,0.5677,59
C23,egg_crate,South-East & South-West,0.6,0.2,30,0.5483,59
C23,egg_crate,South-East & South-West,0.6,0.2,40,0.5347,59
C23,egg_crate,South-East & South-West,0.6,0.4,0,0.5959,59
C23,egg_crate,South-East & South-West,0.6,0.4,10,0.5670,59
C23,egg_crate,South-East & South-West,0.6,0.4,20,0.5466,59
C23,egg_crate,South-East & South-West,0.6,0.4,30,0.5305,59
C23,egg_crate,South-East & South-West,0.6,0.4,40,0.5192,59
C23,egg_crate,South-East & South-West,0.6,0.6,0,0.5694,59
C23,egg_crate,South-East & South-West,0.6,0.6,10,0.5452,59
C23,egg_crate,South-East & South-West,0.6,0.6,20,0.5283,59
C23,egg_crate,South-East & South-West,0.6,0.6,30,0.5150,59
C23,egg_crate,South-East & South-West,0.6,0.6,40,0.5057,59
C23,egg_crate,South-East & South-West,0.6,0.8,0,0.5430,59
C23,egg_crate,South-East & South-West,0.6,0.8,10,0.5235,59
C23,egg_crate,South-East & South-West,0.6,0.8,20,0.5101,59
C23,egg_crate,South-East & South-West,0.6,0.8,30,0.4996,59
C23,egg_crate,South-East & South-West,0.6,0.8,40,0.4923,59
C23,egg_crate,South-East & South-West,0.6,1.0,0,0.5166,59
C23,egg_crate,South-East & South-West,0.6,1.0,10,0.5018,59
C23,egg_crate,South-East & South-West,0.6,1.0,20,0.4919,59
C23,egg_crate,South-East & South-West,0.6,1.0,30,0.4842,59
C23,egg_crate,South-East & South-West,0.6,1.0,40,0.4788,59
C23,egg_crate,South-East & South-West,0.6,1.2,0,0.5091,59
C23,egg_crate,South-East & South-West,0.6,1.2,10,0.4957,59
C23,egg_crate,South-East & South-West,0.6,1.2,20,0.4868,59
C23,egg_crate,South-East & South-West,0.6,1.2,30,0.4798,59
C23,egg_crate,South-East & South-West,0.6,1.2,40,0.4751,59
C23,egg_crate,South-East & South-West,0.6,1.4,0,0.5030,59
C23,egg_crate,South-East & South-West,0.6,1.4,10,0.4905,59
C23,egg_crate,South-East & South-West,0.6,1.4,20,0.4824,59
C23,egg_crate,South-East & South-West,0.6,1.4,30,0.4761,59
C23,egg_crate,South-East & South-West,0.6,1.4,40,0.4718,59
C23,egg_crate,South-East & South-West,0.6,1.6,0,0.4969,59
C23,egg_crate,South-East & South-West,0.6,1.6,10,0.4853,59
C23,egg_crate,South-East & South-West,0.6,1.6,20,0.4780,59
C23,egg_crate,South-East & South-West,0.6,1.6,30,0.4723,59
C23,egg_crate,South-East & South-West,0.6,1.6,40,0.4685,59
C23,egg_crate,South-East & South-West,0.6,1.8,0,0.4907,59
C23,egg_crate,South-East & South-West,0.6,1.8,10,0.4801,59
C23,egg_crate,South-East & South-West,0.6,1.8,20,0.4736,59
C23,egg_crate,South-East & South-West,0.6,1.8,30,0.4685,59
C23,egg_crate,South-East & South-West,0.6,1.8,40,0.4652,59
C23,egg_crate,South-East & South-West,0.8,0.2,0,0.5821,60
C23,egg_crate,South-East & South-West,0.8,0.2,10,0.5434,60
C23,egg_crate,South-East & South-West,0.8,0.2,20,0.5133,60
C23,egg_crate,South-East & South-West,0.8,0.2,30,0.4954,60
C23,egg_crate,South-East & South-West,0.8,0.2,40,0.4814,60
C23,egg_crate,South-East & South-West,0.8,0.4,0,0.5586,60
C23,egg_crate,South-East & South-West,0.8,0.4,10,0.5264,60
C23,egg_crate,South-East & South-West,0.8,0.4,20,0.5016,60
C23,egg_crate,South-East & South-West,0.8,0.4,30,0.4865,60
C23,egg_crate,South-East & South-West,0.8,0.4,40,0.4747,60
C23,egg_crate,South-East & South-West,0.8,0.6,0,0.5381,60
C23,egg_crate,South-East & South-West,0.8,0.6,10,0.5114,60
C23,egg_crate,South-East & South-West,0.8,0.6,20,0.4912,60
C23,egg_crate,South-East & South-West,0.8,0.6,30,0.4787,60
C23,egg_crate,South-East & South-West,0.8,0.6,40,0.4689,60
C23,egg_crate,South-East & South-West,0.8,0.8,0,0.5176,60
C23,egg_crate,South-East & South-West,0.8,0.8,10,0.4964,60
C23,egg_crate,South-East & South-West,0.8,0.8,20,0.4808,60
C23,egg_crate,South-East & South-West,0.8,0.8,30,0.4709,60
C23,egg_crate,South-East & South-West,0.8,0.8,40,0.4631,60
C23,egg_crate,South-East & South-West,0.8,1.0,0,0.4971,60
C23,egg_crate,South-East & South-West,0.8,1.0,10,0.4815,60
C23,egg_crate,South-East & South-West,0.8,1.0,20,0.4705,60
C23,egg_crate,South-East & South-West,0.8,1.0,30,0.4630,60
C23,egg_crate,South-East & South-West,0.8,1.0,40,0.4573,60
C23,egg_crate,South-East & South-West,0.8,1.2,0,0.4914,60
C23,egg_crate,South-East & South-West,0.8,1.2,10,0.4773,60
C23,egg_crate,South-East & South-West,0.8,1.2,20,0.4675,60
C23,egg_crate,South-East & South-West,0.8,1.2,30,0.4609,60
C23,egg_crate,South-East & South-West,0.8,1.2,40,0.4557,60
C23,egg_crate,South-East & South-West,0.8,1.4,0,0.4863,60
C23,egg_crate,South-East & South-West,0.8,1.4,10,0.4734,60
C23,egg_crate,South-East & South-West,0.8,1.4,20,0.4646,60
C23,egg_crate,South-East & South-West,0.8,1.4,30,0.4587,60
C23,egg_crate,South-East & South-West,0.8,1.4,40,0.4541,60
C23,egg_crate,South-East & South-West,0.8,1.6,0,0.4812,60
C23,egg_crate,South-East & South-West,0.8,1.6,10,0.4695,60
C23,egg_crate,South-East & South-West,0.8,1.6,20,0.4616,60
C23,egg_crate,South-East & South-West,0.8,1.6,30,0.4565,60
C23,egg_crate,South-East & South-West,0.8,1.6,40,0.4525,60
C23,egg_crate,South-East & South-West,0.8,1.8,0,0.4761,60
C23,egg_crate,South-East & South-West,0.8,1.8,10,0.4656,60
C23,egg_crate,South-East & South-West,0.8,1.8,20,0.4587,60
C23,egg_crate,South-East & South-West,0.8,1.8,30,0.4543,60
C23,egg_crate,South-East & South-West,0.8,1.8,40,0.4509,60
C23,egg_crate,South-East & South-West,1.0,0.2,0,0.5448,60
C23,egg_crate,South-East & South-West,1.0,0.2,10,0.5129,60
C23,egg_crate,South-East & South-West,1.0,0.2,20,0.4864,60
C23,egg_crate,South-East & South-West,1.0,0.2,30,0.4682,60
C23,egg_crate,South-East & South-West,1.0,0.2,40,0.4552,60
C23,egg_crate,South-East & South-West,1.0,0.4,0,0.5277,60
C23,egg_crate,South-East & South-West,1.0,0.4,10,0.5009,60
C23,egg_crate,South-East & South-West,1.0,0.4,20,0.4786,60
C23,egg_crate,South-East & South-West,1.0,0.4,30,0.4637,60
C23,egg_crate,South-East & South-West,1.0,0.4,40,0.4531,60
C23,egg_crate,South-East & South-West,1.0,0.6,0,0.5125,60
C23,egg_crate,South-East & South-West,1.0,0.6,10,0.4904,60
C23,egg_crate,South-East & South-West,1.0,0.6,20,0.4719,60
C23,egg_crate,South-East & South-West,1.0,0.6,30,0.4599,60
C23,egg_crate,South-East & South-West,1.0,0.6,40,0.4514,60
C23,egg_crate,South-East & South-West,1.0,0.8,0,0.4973,60
C23,egg_crate,South-East & South-West,1.0,0.8,10,0.4800,60
C23,egg_crate,South-East & South-West,1.0,0.8,20,0.4652,60
C23,egg_crate,South-East & South-West,1.0,0.8,30,0.4561,60
C23,egg_crate,South-East & South-West,1.0,0.8,40,0.4497,60
C23,egg_crate,South-East & South-West,1.0,1.0,0,0.4822,60
C23,egg_crate,South-East & South-West,1.0,1.0,10,0.4695,60
C23,egg_crate,South-East & South-West,1.0,1.0,20,0.4585,60
C23,egg_crate,South-East & South-West,1.0,1.0,30,0.4523,60
C23,egg_crate,South-East & South-West,1.0,1.0,40,0.4480,60
C23,egg_crate,South-East & South-West,1.0,1.2,0,0.4779,60
C23,egg_crate,South-East & South-West,1.0,1.2,10,0.4666,60
C23,egg_crate,South-East & South-West,1.0,1.2,20,0.4566,60
C23,egg_crate,South-East & South-West,1.0,1.2,30,0.4512,60
C23,egg_crate,South-East & South-West,1.0,1.2,40,0.4474,60
C23,egg_crate,South-East & South-West,1.0,1.4,0,0.4738,60
C23,egg_crate,South-East & South-West,1.0,1.4,10,0.4637,60
C23,egg_crate,South-East & South-West,1.0,1.4,20,0.4548,60
C23,egg_crate,South-East & South-West,1.0,1.4,30,0.4501,60
C23,egg_crate,South-East & South-West,1.0,1.4,40,0.4468,60
C23,egg_crate,South-East & South-West,1.0,1.6,0,0.4696,60
C23,egg_crate,South-East & South-West,1.0,1.6,10,0.4608,60
C23,egg_crate,South-East & South-West,1.0,1.6,20,0.4530,60
C23,egg_crate,South-East & South-West,1.0,1.6,30,0.4490,60
C23,egg_crate,South-East & South-West,1.0,1.6,40,0.4461,60
C23,egg_crate,South-East & South-West,1.0,1.8,0,0.4654,60
C23,egg_crate,South-East & South-West,1.0,1.8,10,0.4579,60
C23,egg_crate,South-East & South-West,1.0,1.8,20,0.4512,60
C23,egg_crate,South-East & South-West,1.0,1.8,30,0.4478,60
C23,egg_crate,South-East & South-West,1.0,1.8,40,0.4455,60
C23,egg_crate,South-East & South-West,1.2,0.2,0,0.5269,60
C23,egg_crate,South-East & South-West,1.2,0.2,10,0.4915,60
C23,egg_crate,South-East & South-West,1.2,0.2,20,0.4679,60
C23,egg_crate,South-East & South-West,1.2,0.2,30,0.4532,60
C23,egg_crate,South-East & South-West,1.2,0.2,40,0.4471,60
C23,egg_crate,South-East & South-West,1.2,0.4,0,0.5125,60
C23,egg_crate,South-East & South-West,1.2,0.4,10,0.4827,60
C23,egg_crate,South-East & South-West,1.2,0.4,20,0.4636,60
C23,egg_crate,South-East & South-West,1.2,0.4,30,0.4513,60
C23,egg_crate,South-East & South-West,1.2,0.4,40,0.4464,60
C23,egg_crate,South-East & South-West,1.2,0.6,0,0.5000,60
C23,egg_crate,South-East & South-West,1.2,0.6,10,0.4751,60
C23,egg_crate,South-East & South-West,1.2,0.6,20,0.4600,60
C23,egg_crate,South-East & South-West,1.2,0.6,30,0.4497,60
C23,egg_crate,South-East & South-West,1.2,0.6,40,0.4457,60
C23,egg_crate,South-East & South-West,1.2,0.8,0,0.4874,60
C23,egg_crate,South-East & South-West,1.2,0.8,10,0.4675,60
C23,egg_crate,South-East & South-West,1.2,0.8,20,0.4564,60
C23,egg_crate,South-East & South-West,1.2,0.8,30,0.4481,60
C23,egg_crate,South-East & South-West,1.2,0.8,40,0.4450,60
C23,egg_crate,South-East & South-West,1.2,1.0,0,0.4748,60
C23,egg_crate,South-East & South-West,1.2,1.0,10,0.4600,60
C23,egg_crate,South-East & South-West,1.2,1.0,20,0.4528,60
C23,egg_crate,South-East & South-West,1.2,1.0,30,0.4465,60
C23,egg_crate,South-East & South-West,1.2,1.0,40,0.4443,60
C23,egg_crate,South-East & South-West,1.2,1.2,0,0.4713,60
C23,egg_crate,South-East & South-West,1.2,1.2,10,0.4579,60
C23,egg_crate,South-East & South-West,1.2,1.2,20,0.4516,60
C23,egg_crate,South-East & South-West,1.2,1.2,30,0.4461,60
C23,egg_crate,South-East & South-West,1.2,1.2,40,0.4441,60
C23,egg_crate,South-East & South-West,1.2,1.4,0,0.4678,60
C23,egg_crate,South-East & South-West,1.2,1.4,10,0.4559,60
C23,egg_crate,South-East & South-West,1.2,1.4,20,0.4504,60
C23,egg_crate,South-East & South-West,1.2,1.4,30,0.4456,60
C23,egg_crate,South-East & South-West,1.2,1.4,40,0.4439,60
C23,egg_crate,South-East & South-West,1.2,1.6,0,0.4643,60
C23,egg_crate,South-East & South-West,1.2,1.6,10,0.4539,60
C23,egg_crate,South-East & South-West,1.2,1.6,20,0.4493,60
C23,egg_crate,South-East & South-West,1.2,1.6,30,0.4452,60
C23,egg_crate,South-East & South-West,1.2,1.6,40,0.4438,60
C23,egg_crate,South-East & South-West,1.2,1.8,0,0.4608,60
C23,egg_crate,South-East & South-West,1.2,1.8,10,0.4519,60
C23,egg_crate,South-East & South-West,1.2,1.8,20,0.4481,60
C23,egg_crate,South-East & South-West,1.2,1.8,30,0.4447,60
C23,egg_crate,South-East & South-West,1.2,1.8,40,0.4436,60
C23,egg_crate,South-East & South-West,1.4,0.2,0,0.5112,61
C23,egg_crate,South-East & South-West,1.4,0.2,10,0.4781,61
C23,egg_crate,South-East & South-West,1.4,0.2,20,0.4571,61
C23,egg_crate,South-East & South-West,1.4,0.2,30,0.4483,61
C23,egg_crate,South-East & South-West,1.4,0.2,40,0.4429,61
C23,egg_crate,South-East & South-West,1.4,0.4,0,0.4991,61
C23,egg_crate,South-East & South-West,1.4,0.4,10,0.4719,61
C23,egg_crate,South-East & South-West,1.4,0.4,20,0.4545,61
C23,egg_crate,South-East & South-West,1.4,0.4,30,0.4474,61
C23,egg_crate,South-East & South-West,1.4,0.4,40,0.4429,61
C23,egg_crate,South-East & South-West,1.4,0.6,0,0.4886,61
C23,egg_crate,South-East & South-West,1.4,0.6,10,0.4668,61
C23,egg_crate,South-East & South-West,1.4,0.6,20,0.4524,61
C23,egg_crate,South-East & South-West,1.4,0.6,30,0.4465,61
C23,egg_crate,South-East & South-West,1.4,0.6,40,0.4429,61
C23,egg_crate,South-East & South-West,1.4,0.8,0,0.4781,61
C23,egg_crate,South-East & South-West,1.4,0.8,10,0.4616,61
C23,egg_crate,South-East & South-West,1.4,0.8,20,0.4502,61
C23,egg_crate,South-East & South-West,1.4,0.8,30,0.4456,61
C23,egg_crate,South-East & South-West,1.4,0.8,40,0.4429,61
C23,egg_crate,South-East & South-West,1.4,1.0,0,0.4676,61
C23,egg_crate,South-East & South-West,1.4,1.0,10,0.4564,61
C23,egg_crate,South-East & South-West,1.4,1.0,20,0.4481,61
C23,egg_crate,South-East & South-West,1.4,1.0,30,0.4447,61
C23,egg_crate,South-East & South-West,1.4,1.0,40,0.4429,61
C23,egg_crate,South-East & South-West,1.4,1.2,0,0.4647,61
C23,egg_crate,South-East & South-West,1.4,1.2,10,0.4548,61
C23,egg_crate,South-East & South-West,1.4,1.2,20,0.4474,61
C23,egg_crate,South-East & South-West,1.4,1.2,30,0.4445,61
C23,egg_crate,South-East & South-West,1.4,1.2,40,0.4429,61
C23,egg_crate,South-East & South-West,1.4,1.4,0,0.4619,61
C23,egg_crate,South-East & South-West,1.4,1.4,10,0.4532,61
C23,egg_crate,South-East & South-West,1.4,1.4,20,0.4468,61
C23,egg_crate,South-East & South-West,1.4,1.4,30,0.4442,61
C23,egg_crate,South-East & South-West,1.4,1.4,40,0.4429,61
C23,egg_crate,South-East & South-West,1.4,1.6,0,0.4590,61
C23,egg_crate,South-East & South-West,1.4,1.6,10,0.4516,61
C23,egg_crate,South-East & South-West,1.4,1.6,20,0.4462,61
C23,egg_crate,South-East & South-West,1.4,1.6,30,0.4440,61
C23,egg_crate,South-East & South-West,1.4,1.6,40,0.4429,61
C23,egg_crate,South-East & South-West,1.4,1.8,0,0.4562,61
C23,egg_crate,South-East & South-West,1.4,1.8,10,0.4500,61
C23,egg_crate,South-East & South-West,1.4,1.8,20,0.4455,61
C23,egg_crate,South-East & South-West,1.4,1.8,30,0.4438,61
C23,egg_crate,South-East & South-West,1.4,1.8,40,0.4429,61
C23,egg_crate,South-East & South-West,1.6,0.2,0,0.4995,61
C23,egg_crate,South-East & South-West,1.6,0.2,10,0.4672,61
C23,egg_crate,South-East & South-West,1.6,0.2,20,0.4522,61
C23,egg_crate,South-East & South-West,1.6,0.2,30,0.4446,61
C23,egg_crate,South-East & South-West,1.6,0.2,40,0.4429,61
C23,egg_crate,South-East & South-West,1.6,0.4,0,0.4893,61
C23,egg_crate,South-East & South-West,1.6,0.4,10,0.4631,61
C23,egg_crate,South-East & South-West,1.6,0.4,20,0.4506,61
C23,egg_crate,South-East & South-West,1.6,0.4,30,0.4443,61
C23,egg_crate,South-East & South-West,1.6,0.4,40,0.4429,61
C23,egg_crate,South-East & South-West,1.6,0.6,0,0.4806,61
C23,egg_crate,South-East & South-West,1.6,0.6,10,0.4597,61
C23,egg_crate,South-East & South-West,1.6,0.6,20,0.4491,61
C23,egg_crate,South-East & South-West,1.6,0.6,30,0.4440,61
C23,egg_crate,South-East & South-West,1.6,0.6,40,0.4429,61
C23,egg_crate,South-East & South-West,1.6,0.8,0,0.4719,61
C23,egg_crate,South-East & South-West,1.6,0.8,10,0.4563,61
C23,egg_crate,South-East & South-West,1.6,0.8,20,0.4475,61
C23,egg_crate,South-East & South-West,1.6,0.8,30,0.4437,61
C23,egg_crate,South-East & South-West,1.6,0.8,40,0.4429,61
C23,egg_crate,South-East & South-West,1.6,1.0,0,0.4633,61
C23,egg_crate,South-East & South-West,1.6,1.0,10,0.4529,61
C23,egg_crate,South-East & South-West,1.6,1.0,20,0.4460,61
C23,egg_crate,South-East & South-West,1.6,1.0,30,0.4435,61
C23,egg_crate,South-East & South-West,1.6,1.0,40,0.4429,61
C23,egg_crate,South-East & South-West,1.6,1.2,0,0.4608,61
C23,egg_crate,South-East & South-West,1.6,1.2,10,0.4517,61
C23,egg_crate,South-East & South-West,1.6,1.2,20,0.4456,61
C23,egg_crate,South-East & South-West,1.6,1.2,30,0.4434,61
C23,egg_crate,South-East & South-West,1.6,1.2,40,0.4429,61
C23,egg_crate,South-East & South-West,1.6,1.4,0,0.4584,61
C23,egg_crate,South-East & South-West,1.6,1.4,10,0.4505,61
C23,egg_crate,South-East & South-West,1.6,1.4,20,0.4452,61
C23,egg_crate,South-East & South-West,1.6,1.4,30,0.4433,61
C23,egg_crate,South-East & South-West,1.6,1.4,40,0.4429,61
C23,egg_crate,South-East & South-West,1.6,1.6,0,0.4560,61
C23,egg_crate,South-East & South-West,1.6,1.6,10,0.4493,61
C23,egg_crate,South-East & South-West,1.6,1.6,20,0.4448,61
C23,egg_crate,South-East & South-West,1.6,1.6,30,0.4432,61
C23,egg_crate,South-East & South-West,1.6,1.6,40,0.4429,61
C23,egg_crate,South-East & South-West,1.6,1.8,0,0.4536,61
C23,egg_crate,South-East & South-West,1.6,1.8,10,0.4481,61
C23,egg_crate,South-East & South-West,1.6,1.8,20,0.4444,61
C23,egg_crate,South-East & South-West,1.6,1.8,30,0.4432,61
C23,egg_crate,South-East & South-West,1.6,1.8,40,0.4429,61
C23,egg_crate,South-East & South-West,1.8,0.2,0,0.4904,61
C23,egg_crate,South-East & South-West,1.8,0.2,10,0.4609,61
C23,egg_crate,South-East & South-West,1.8,0.2,20,0.4494,61
C23,egg_crate,South-East & South-West,1.8,0.2,30,0.4429,61
C23,egg_crate,South-East & South-West,1.8,0.2,40,0.4429,61
C23,egg_crate,South-East & South-West,1.8,0.4,0,0.4821,61
C23,egg_crate,South-East & South-West,1.8,0.4,10,0.4576,61
C23,egg_crate,South-East & South-West,1.8,0.4,20,0.4483,61
C23,egg_crate,South-East & South-West,1.8,0.4,30,0.4429,61
C23,egg_crate,South-East & South-West,1.8,0.4,40,0.4429,61
C23,egg_crate,South-East & South-West,1.8,0.6,0,0.4750,61
C23,egg_crate,South-East & South-West,1.8,0.6,10,0.4549,61
C23,egg_crate,South-East & South-West,1.8,0.6,20,0.4472,61
C23,egg_crate,South-East & South-West,1.8,0.6,30,0.4429,61
C23,egg_crate,South-East & South-West,1.8,0.6,40,0.4429,61
C23,egg_crate,South-East & South-West,1.8,0.8,0,0.4680,61
C23,egg_crate,South-East & South-West,1.8,0.8,10,0.4521,61
C23,egg_crate,South-East & South-West,1.8,0.8,20,0.4461,61
C23,egg_crate,South-East & South-West,1.8,0.8,30,0.4429,61
C23,egg_crate,South-East & South-West,1.8,0.8,40,0.4429,61
C23,egg_crate,South-East & South-West,1.8,1.0,0,0.4610,61
C23,egg_crate,South-East & South-West,1.8,1.0,10,0.4493,61
C23,egg_crate,South-East & South-West,1.8,1.0,20,0.4451,61
C23,egg_crate,South-East & South-West,1.8,1.0,30,0.4429,61
C23,egg_crate,South-East & South-West,1.8,1.0,40,0.4429,61
C23,egg_crate,South-East & South-West,1.8,1.2,0,0.4588,61
C23,egg_crate,South-East & South-West,1.8,1.2,10,0.4485,61
C23,egg_crate,South-East & South-West,1.8,1.2,20,0.4448,61
C23,egg_crate,South-East & South-West,1.8,1.2,30,0.4429,61
C23,egg_crate,South-East & South-West,1.8,1.2,40,0.4429,61
C23,egg_crate,South-East & South-West,1.8,1.4,0,0.4567,61
C23,egg_crate,South-East & South-West,1.8,1.4,10,0.4477,61
C23,egg_crate,South-East & South-West,1.8,1.4,20,0.4445,61
C23,egg_crate,South-East & South-West,1.8,1.4,30,0.4429,61
C23,egg_crate,South-East & South-West,1.8,1.4,40,0.4429,61
C23,egg_crate,South-East & South-West,1.8,1.6,0,0.4545,61
C23,egg_crate,South-East & South-West,1.8,1.6,10,0.4470,61
C23,egg_crate,South-East & South-West,1.8,1.6,20,0.4442,61
C23,egg_crate,South-East & South-West,1.8,1.6,30,0.4429,61
C23,egg_crate,South-East & South-West,1.8,1.6,40,0.4429,61
C23,egg_crate,South-East & South-West,1.8,1.8,0,0.4524,61
C23,egg_crate,South-East & South-West,1.8,1.8,10,0.4462,61
C23,egg_crate,South-East & South-West,1.8,1.8,20,0.4440,61
C23,egg_crate,South-East & South-West,1.8,1.8,30,0.4429,61
C23,egg_crate,South-East & South-West,1.8,1.8,40,0.4429,61
